MasterCatalogName,ProductCode,VariationCode,Enabled,ExtraPrice,FixedListPrice,FixedSalePrice,FixedMSRP,DeltaMSRP,FixedWeight,ExtraWeight,ExtraCost,FulfillmentTypes,MfgPartNo,UPC,DistPartNo,sleeping-bag-shape,sleeping-capacity,fits-up-to,length,lens-color,sock-height,material,frame-color,meat,gear-capacity,temperature-rating,gender,brand-colors,hat-style,number-of-exterior-pockets,shirt-size,shirt-style,inseam-in.-,shoe-size,fabric-type,faset-color,size,pant-rise,pant-size,metal-type,attribut-bd,finish,service,service-hours,width,herb-size,gift-card-amount,size-families,skate-size,skate-width,hand,flex,pattern,fertilizer-size,marketplace-vendor,clear-glaze-size,hair-color,backpack-size,distributor-demo,shoe-color,shoe-width,texture,wheel-size,shade,sample,lift-ticket-age,number-of-students,billing-frequency,rug-color,frame-type
Mystic Outdoors Master,HKFT_007,HKFT_007-21,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-20,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-19,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Burnt-Maple,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_007,HKFT_007-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Granite,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_006,HKFT_006-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Bitter-Root,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-20,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-19,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sesame,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_005,HKFT_005-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Green,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Warm-Grey/Beetroot/Salmon,,,,,,Kids-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Warm-Grey/Beetroot/Salmon,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Warm-Grey/Beetroot/Salmon,,,,,,Kids-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Warm-Grey/Beetroot/Salmon,,,,,,Kids-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Taupe/Clementine,,,,,,Kids-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Taupe/Clementine,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Taupe/Clementine,,,,,,Kids-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_035,HKFT_035-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Taupe/Clementine,,,,,,Kids-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_034,HKFT_034-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_034,HKFT_034-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_034,HKFT_034-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_034,HKFT_034-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Magnet/Cerise-Pink,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Magnet/Cerise-Pink,,,,,,Kids-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Magnet/Cerise-Pink,,,,,,Kids-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black/Burnt-Olive,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black/Burnt-Olive,,,,,,Kids-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_033,HKFT_033-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black/Burnt-Olive,,,,,,Kids-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_032,HKFT_032-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,Kids-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-22,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-21,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-20,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-19,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Brown/Mint,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_031,HKFT_031-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Stone,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Leaf,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Leaf,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Leaf,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Leaf,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacier,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacier,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacier,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_030,HKFT_030-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacier,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_029,HKFT_029-26,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tnf-Black/Tnf-White,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HKFT_029,HKFT_029-25,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tnf-Black/Tnf-White,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
